관리번호,설치목적구분,카메라대수,도로명주소,위도,경도,행정동코드,행정동,자치구,보정구분,보정거리_m
202630100000800258,생활방범,2,서울특별시 중구 충무로1가 26-1,37.56129,126.98312,11020550.0,명동,중구,원본정상,
202630100000800259,생활방범,2,서울특별시 중구 충무로1가 26-1,37.56142,126.98404,11020550.0,명동,중구,원본정상,
202630100000800260,생활방범,3,서울특별시 중구 다동길 11,37.56793,126.98003,11020550.0,명동,중구,원본정상,
202630100000800751,생활방범,5,서울특별시 중구 을지로 258,37.5662,127.0067,11020590.0,광희동,중구,원본정상,
202630100000800752,생활방범,5,서울특별시 중구 충무로2길 24,37.5625,126.9943,11020590.0,광희동,중구,원본정상,
202630100000800753,생활방범,4,서울특별시 중구 동호로33길 15,37.5651,127.0016,11020590.0,광희동,중구,원본정상,
202630100000800754,생활방범,4,서울특별시 중구 장충단로 229-1,37.5656,127.0075,11020590.0,광희동,중구,원본정상,
202630100000800755,생활방범,3,서울특별시 중구 동호로 194,37.5554,127.01037,11020700.0,다산동,중구,원본정상,
202630100000800756,생활방범,3,서울특별시 중구 동호로 11나길 64,37.55238,127.0048,11020700.0,다산동,중구,원본정상,
202630100000800757,생활방범,3,서울특별시 중구 동호로 12길 111,37.55994,127.01252,11020700.0,다산동,중구,원본정상,
202630100000800758,생활방범,3,서울특별시 중구 동호로 18길 22,37.55786,127.0095,11020700.0,다산동,중구,원본정상,
202630100000800001,생활방범,1,서울특별시 중구 매봉18길 79 (금호동2가),37.55453,127.01699,11040720.0,금호2·3가동,성동구,원본정상,
202630100000800002,생활방범,3,서울특별시 중구 칠패로 27 (순화동),37.56029,126.97165,11020520.0,소공동,중구,원본정상,
202630100000800003,생활방범,3,서울특별시 중구 칠패로 27 (순화동),37.55996,126.97156,11020520.0,소공동,중구,원본정상,
202630100000800004,생활방범,2,서울특별시 중구 매봉18길 11 (금호동3가),37.55038,127.01365,11040720.0,금호2·3가동,성동구,원본정상,
202630100000800005,생활방범,3,서울특별시 중구 매봉18길 11 (금호동3가),37.54879,127.01039,11020710.0,약수동,중구,원본정상,
202630100000800045,생활방범,3,서울특별시 중구 서소문로89-31,37.56353,126.97126,11020520.0,소공동,중구,원본정상,
202630100000800046,생활방범,3,서울특별시 중구 서소문로89-31,37.56342,126.97132,11020520.0,소공동,중구,원본정상,
202630100000800047,생활방범,2,서울특별시 중구 퇴계로 36가길 60 앞,37.55795,126.99547,11020570.0,필동,중구,원본정상,
202630100000800048,생활방범,3,서울특별시 중구 삼일대로 340,37.56464,126.98849,11020550.0,명동,중구,원본정상,
202630100000800049,생활방범,4,서울특별시 중구 명동길 91-1,37.56472,126.98723,11020550.0,명동,중구,원본정상,
202630100000800050,생활방범,4,서울특별시 중구 명동길 91-1,37.5648,126.98723,11020550.0,명동,중구,원본정상,
202630100000800634,어린이보호,3,서울특별시 중구 다산로 168 (신당동),37.55855,127.01322,11020720.0,청구동,중구,원본정상,
202630100000800635,어린이보호,2,서울특별시 중구 동호로7길 47-7 (신당동),37.55148,127.01121,11020710.0,약수동,중구,원본정상,
202630100000800170,생활방범,4,서울특별시 중구 퇴계로 39-2 (남창동),37.55786,126.97712,11020540.0,회현동,중구,원본정상,
202630100000800171,생활방범,4,서울특별시 중구 남대문시장길 45-4 (남창동),37.56091,126.97817,11020540.0,회현동,중구,원본정상,
202630100000800172,생활방범,5,서울특별시 중구 퇴계로 71 (회현동1가),37.55978,126.97999,11020540.0,회현동,중구,원본정상,
202630100000800173,생활방범,4,서울특별시 중구 남대문시장8길 2 (남창동),37.56044,126.97863,11020540.0,회현동,중구,원본정상,
202630100000800174,생활방범,4,서울특별시 중구 퇴계로 37 (남창동),37.55844,126.97617,11020540.0,회현동,중구,원본정상,
202630100000800175,생활방범,4,서울특별시 중구 남대문시장10길 2 (회현동1가),37.5606,126.97959,11020540.0,회현동,중구,원본정상,
202630100000800176,생활방범,4,서울특별시 중구 남대문로 42 (충무로1가),37.56142,126.98079,11020540.0,회현동,중구,원본정상,
202630100000800177,생활방범,5,서울특별시 중구 남대문시장4길 29 (남창동),37.55862,126.9772,11020540.0,회현동,중구,원본정상,
202630100000801057,교통단속,2,서울특별시 중구 소공로 46 (회현동2가),37.55911,126.98371,11020550.0,명동,중구,원본정상,
202630100000801058,교통단속,2,서울특별시 중구 을지로7길,37.5668,126.9858,11020550.0,명동,중구,원본정상,
202630100000801059,교통단속,2,서울특별시 중구 소공로63,37.56064,126.98,11020540.0,회현동,중구,원본정상,
202630100000800465,재난재해,2,서울특별시 중구 필동로6길 40,37.55386,126.99494,11020570.0,필동,중구,원본정상,
202630100000800466,재난재해,2,서울특별시 중구 장충단로 101,37.5554,127.00157,11020580.0,장충동,중구,원본정상,
202630100000800467,재난재해,2,서울특별시 중구 장충단로 59 옆,37.55123,126.99662,11020580.0,장충동,중구,원본정상,
202630100000800468,재난재해,2,서울특별시 중구 소파로2길 10,37.55706,126.98752,11020570.0,필동,중구,원본정상,
202630100000800469,재난재해,2,서울특별시 중구 장충동2가 산7-22,37.54894,127.00164,11030740.0,한남동,용산구,원본정상,
202630100000800470,재난재해,1,서울특별시 중구 을지로6가 18-214,37.56721,127.00783,11020590.0,광희동,중구,원본정상,
202630100000800137,생활방범,1,서울특별시 중구 한강대로 416 서울역지하보도,37.55624,126.97328,11020540.0,회현동,중구,원본정상,
202630100000800138,생활방범,1,서울특별시 중구 한강대로 416 서울역지하보도,37.55624,126.97328,11020540.0,회현동,중구,원본정상,
202630100000800139,생활방범,3,서울특별시 중구 소공로6길 13-8,37.5589,126.9839,11020550.0,명동,중구,원본정상,
202630100000800140,생활방범,3,서울특별시 중구 명동10길 52 (충무로2가),37.56161,126.98575,11020550.0,명동,중구,원본정상,
202630100000801060,교통단속,4,서울특별시 중구 난계로 209-1,37.57046,127.02332,11020670.0,황학동,중구,원본정상,
202630100000801061,교통단속,2,서울특별시 중구 퇴계로50길 13 (장충동2가),37.5617,127.00114,11020580.0,장충동,중구,원본정상,
202630100000801062,교통단속,2,서울특별시 중구 을지로 66 (을지로2가),37.56523,126.98448,11020550.0,명동,중구,원본정상,
202630100000801063,교통단속,2,서울특별시 중구 청구로 86,37.56058,127.01291,11020690.0,신당동,중구,원본정상,
202630100000801064,교통단속,5,서울특별시 중구 퇴계로173,37.56195,126.99054,11020570.0,필동,중구,원본정상,
202630100000801065,교통단속,2,서울특별시 중구 명동길 53 (명동),37.56388,126.98521,11020550.0,명동,중구,원본정상,
202630100000801066,교통단속,2,서울특별시 중구 을지로39길 40 (을지로6가),37.56838,127.00545,11020590.0,광희동,중구,원본정상,
202630100000801067,교통단속,2,서울특별시 중구 청파로 464 (중림동),37.561,126.96838,11020680.0,중림동,중구,원본정상,
202630100000801068,교통단속,2,서울특별시 중구 난계로17길 65 (황학동),37.5697,127.01965,11020670.0,황학동,중구,원본정상,
202630100000801069,교통단속,2,서울특별시 중구 소공로 106 (소공동),37.56406,126.98072,11020520.0,소공동,중구,원본정상,
202630100000801070,교통단속,2,서울특별시 중구 을지로35길 25 (주교동),37.56791,127.00099,11020600.0,을지로동,중구,원본정상,
202630100000801071,교통단속,2,서울특별시 중구 청계천로 370 (황학동),37.57077,127.01901,11020670.0,황학동,중구,원본정상,
202630100000801072,교통단속,3,서울특별시 중구 다산로48길 27,37.56721,127.01788,11020690.0,신당동,중구,원본정상,
202630100000801073,교통단속,3,서울특별시 중구 다산로 289 (흥인동),37.56887,127.01577,11020690.0,신당동,중구,원본정상,
202630100000801074,교통단속,2,서울특별시 중구  다산로 261,37.56644,127.01603,11020690.0,신당동,중구,원본정상,
202630100000801075,교통단속,2,서울특별시 중구 퇴계로75길 15 (흥인동),37.56616,127.01569,11020690.0,신당동,중구,원본정상,
202630100000801076,교통단속,1,서울특별시 중구 퇴계로81길 7-11,37.56593,127.0174,11020690.0,신당동,중구,원본정상,
202630100000801077,교통단속,4,서울특별시 중구 을지로 238 (을지로6가),37.5665,127.00456,11020590.0,광희동,중구,원본정상,
202630100000801078,교통단속,2,서울특별시 중구 통일로4길 16,37.56409,126.96875,11020520.0,소공동,중구,원본정상,
202630100000801079,교통단속,4,서울특별시 중구 동호로 229,37.55797,127.00817,11020580.0,장충동,중구,원본정상,
202630100000801080,교통단속,2,서울특별시 중구 칠패로 27 (순화동),37.56032,126.97233,11020520.0,소공동,중구,원본정상,
202630100000800909,생활방범,3,서울특별시 중구 장충단로8나길 13,37.56287,127.00867,11020580.0,장충동,중구,원본정상,
202630100000800910,생활방범,2,서울특별시 중구 장충단로8나길 11-26,37.5631,127.00876,11020590.0,광희동,중구,원본정상,
202630100000800911,생활방범,3,서울특별시 중구 동호로25가길 13,37.55851,127.00217,11020580.0,장충동,중구,원본정상,
202630100000800912,어린이보호,2,서울특별시 중구 동호로27길 21,37.5602,127.00191,11020580.0,장충동,중구,원본정상,
202630100000800913,생활방범,3,서울특별시 중구 퇴계로56가길 8,37.56176,127.00525,11020580.0,장충동,중구,원본정상,
202630100000800914,생활방범,2,서울특별시 중구 장충단로7가길 10,37.56201,127.00542,11020580.0,장충동,중구,원본정상,
202630100000800915,생활방범,2,서울특별시 중구 퇴계로56길 58-8,37.56137,127.00511,11020580.0,장충동,중구,원본정상,
202630100000800916,생활방범,2,서울특별시 중구 장충단로 88,37.55346,127.0041,11020580.0,장충동,중구,원본정상,
202630100000800813,생활방범,3,,37.55075,127.00748,11020700.0,다산동,중구,원본정상,
202630100000800814,생활방범,3,서울특별시 중구 청구로4길15-9,37.56055,127.01497,11020730.0,동화동,중구,원본정상,
202630100000800815,생활방범,3,서울특별시 중구 퇴계로 88다길 38,37.56169,127.0204,11020730.0,동화동,중구,원본정상,
202630100000800816,생활방범,4,서울특별시 중구 다산로42다길 59 옆,37.56176,127.01789,11020730.0,동화동,중구,원본정상,
202630100000800817,생활방범,3,서울특별시 중구 청구로 51-20,37.55909,127.0164,11020720.0,청구동,중구,원본정상,
202630100000800818,생활방범,5,서울특별시 중구 다산로 36가길 14-3,37.56088,127.0194,11020730.0,동화동,중구,원본정상,
202630100000800819,생활방범,2,서울특별시 중구 다산로 36나길 20,37.56089,127.0201,11020730.0,동화동,중구,원본정상,
202630100000800820,생활방범,3,서울특별시 중구 다산로36나길 14-8,37.5606,127.0203,11020730.0,동화동,중구,원본정상,
202630100000800821,생활방범,3,,37.5604,127.0209,11020730.0,동화동,중구,원본정상,
202630100000800822,생활방범,4,서울특별시 중구 신당동850-4,37.5581,127.0191,11020730.0,동화동,중구,원본정상,
202630100000800823,생활방범,3,서울특별시 중구 신당동 850,37.5589,127.0198,11020730.0,동화동,중구,원본정상,
202630100000800500,생활방범,3,서울특별시 중구 퇴계로63길 22-23,37.56479,127.00895,11020590.0,광희동,중구,원본정상,
202630100000800501,생활방범,4,서울특별시 중구 퇴계로 325-12 (광희동2가),37.56489,127.0081,11020590.0,광희동,중구,원본정상,
202630100000800502,생활방범,5,서울특별시 중구 동호로34길 27 (광희동1가),37.56504,127.00406,11020590.0,광희동,중구,원본정상,
202630100000800503,생활방범,4,서울특별시 중구 퇴계로53길 16-13 (쌍림동),37.56437,127.00454,11020590.0,광희동,중구,원본정상,
202630100000800034,생활방범,2,서울특별시 중구 서소문로2길 46 위,37.55719,126.96325,11140770.0,공덕동,마포구,원본정상,
202630100000800035,생활방범,3,서울특별시 중구 청구로1길 23,37.55757,127.01701,11020720.0,청구동,중구,원본정상,
202630100000800036,생활방범,3,서울특별시 중구 다산로36가길26-14,37.56059,127.02068,11020730.0,동화동,중구,원본정상,
202630100000800037,생활방범,3,서울특별시 중구 다산로36길64 114동뒤,37.56017,127.01826,11020730.0,동화동,중구,원본정상,
202630100000800038,생활방범,4,서울특별시 중구 다산로36길64 114동뒤,37.56006,127.01816,11020730.0,동화동,중구,원본정상,
202630100000800039,생활방범,3,서울특별시 중구 동호로5길19,37.5515,127.01335,11020710.0,약수동,중구,원본정상,
202630100000800040,생활방범,5,서울특별시 중구 다산로48길33,37.56791,127.01812,11020670.0,황학동,중구,원본정상,
202630100000800386,시설물관리,1,서울특별시 중구 덕수궁길 130,37.56806,126.97378,11020520.0,소공동,중구,원본정상,
202630100000800387,시설물관리,1,서울특별시 중구 덕수궁길 130,37.56779,126.97389,11020520.0,소공동,중구,원본정상,
202630100000800388,시설물관리,1,서울특별시 중구 덕수궁길 130,37.56793,126.97395,11020520.0,소공동,중구,원본정상,
202630100000800389,시설물관리,1,서울특별시 중구 청파로 447-1,37.55912,126.96745,11020680.0,중림동,중구,원본정상,
202630100000800390,시설물관리,1,서울특별시 중구 청파로 447-1,37.55912,126.96745,11020680.0,중림동,중구,원본정상,
202630100000800391,시설물관리,1,서울특별시 중구 청파로 447-1,37.55912,126.96745,11020680.0,중림동,중구,원본정상,
202630100000800392,시설물관리,1,서울특별시 중구 청파로 447-1,37.55912,126.96745,11020680.0,중림동,중구,원본정상,
202630100000800393,시설물관리,1,서울특별시 중구 청파로 447-1,37.55912,126.96745,11020680.0,중림동,중구,원본정상,
202630100000800394,시설물관리,1,서울특별시 중구 청파로 447-1,37.55912,126.96745,11020680.0,중림동,중구,원본정상,
202630100000800395,시설물관리,1,서울특별시 중구 청파로 447-1,37.55912,126.96745,11020680.0,중림동,중구,원본정상,
202630100000800396,시설물관리,1,서울특별시 중구 청파로 447-1,37.55912,126.96745,11020680.0,중림동,중구,원본정상,
202630100000800397,시설물관리,1,서울특별시 중구 청파로 447-1,37.55912,126.96745,11020680.0,중림동,중구,원본정상,
202630100000800585,생활방범,5,서울특별시 중구 동호로14길 11-7 (신당동),37.55654,127.01032,11020700.0,다산동,중구,원본정상,
